text,emotion
Eski hoşlandığım çocukla dans ettiğim zaman şaşırmıştım.,Surprise
Matematik sınavında beklediğimin üzerinde not aldığımda çok şaşırdım.,Surprise
okuma bayramında şehir dışında olan babamı görünce çok şaşırdım.,Surprise
"""Askercell"" çıkınca çok şaşırdım.",Surprise
annemin müthiş yaprak sardığını görünce afalladım.,Surprise
Arkadaşımı bir anda önümde görünce şaşkına döndüm.,Surprise
babam sürpriz yapıp köpek aldığında ağzım açık kaldı.,Surprise
övünerek çok iyi gelmesini beklediğim sınavdan düşük alınca afalladım.,Surprise
Bugün İstanbul'dan amcamın geleceğine şaşırmıştım.,Surprise
hoşlandığım çocuğu Ankara'da gördüğümde çok şaşırdım.,Surprise
bir projem elemeleri geçip yarışmaya kabul edildiğinde çok şaşırmıştım.,Surprise
Tanıdığım bir yazar kitap çıkarttığında ağzım açık kalmıştı.,Surprise
arkadaşım sınavdan çok yüksek alınca şok oldum.,Surprise
Beklediğim okul tutmayınca dona kaldım.,Surprise
insanların bunca yolsuzluğa rağmen sorgulamadan aynı partiye oy vermelerine çok şaşırıyorum.,Surprise
Uzun süredir konuşmadığım arkadaşım beni aradığında kalakaldım.,Surprise
seçimlerin sonucuna her seferinde her seferinde çok şaşırıyorum.,Surprise
Eski sınıf arkadaşlarımla karşılaştığımda bakakaldım.,Surprise
Bir kimsenin yüksek not beklerken düşük not almasına şaşırırım.,Surprise
dört yılın ardından doğum günümde hediye alınca apışıp kaldım,Surprise
Edebiyattan 100 alınca çok şaşırdım.,Surprise
Lisede Teog'dan daha çok çalışmam gerekiyor denildiğinde çok şaşırmıştım.,Surprise
Lisedeki ilk matematik sınavından zayıf almama çok şaşırdım.,Surprise
Matematik sınavından 98 aldığımda dumur oldum.,Surprise
Ailemle gezmeye gidip hunharca yemek yerken hoşlandığım çocuk beni gördüğünde gözyaşlarına boğuldum.,Surprise
Lisede matematikten 90 almam beni şaşkına çevirdi.,Surprise
matematik 2. dönem yazılı sınavım çok kötü geçmişti. ama hoca yazılıları okuduğunda notumun iyi olduğunu söyleyince çok şaşırdım.,Surprise
arkadaşım dört parmaklıydı,Surprise
sınavda soruların kolay olduğunu görünce afalladım,Surprise
elmadan kurt çıkınca apışıp kaldım.,Surprise
küçükken babamdan et bebek istediğimde bana barbie getirdiğinde şaşırmıştım.,Surprise
sınavdan yüksek not aldığımda ağzım açık kalmıştı,Surprise
beklenmedik bir sürprizle karşılaştığımda,Surprise
en küçük teyzemin sevgilisi olduğunu öğrendiğimde çok şaşırmıştım.,Surprise
matematik dersinden hiç beklemediğim düşük not alınca şaştım kaldım.,Surprise
iki yıl sonra arkadaşıma rastlayınca şaştım kaldım.,Surprise
biri bana çıkma teklifi edince,Surprise
"tahmin etmediğim bir notu ""TEOG sınavında"" alınca şaşdım kaldım.",Surprise
yaşadığım şeylerin rüya olduğunu fark edince çok şaşırdım.,Surprise
ablam okuldan erken gelince ve onu karşımda görünce çok şaşırdım,Surprise
hocalar iyilik yaptığında hayret ederim,Surprise
ölmeyecek dediğim dizi karakteri ölünce çok şaşırdım,Surprise
doğum günümde yapılan sürpriz partisine şaşırdım,Surprise
annemin sigara içtiğini duyunca çok şaşırdım.,Surprise
sevdiğim çocuk metroda elimi tuttuğunda çok şaşırdım,Surprise
kaybettiğim kitabım çantamdan çıkınca şaşa kaldım,Surprise
otobüse en son binip oturacak yer bulmam,Surprise
sürpriz doğum günü,Surprise
arkadaşımın ayak fetişisti olduğunu öğrenince ağzım açık kaldı,Surprise
abim yurt dışından aniden gelince afalladım,Surprise
oğlum üniversite sınavında ilk elli bine girse çok şaşırırım,Surprise
insanlardan beklemediğim davranışları görmek beni şaşırtır.,Surprise
ülkemizin sözde idarecilerinin değerlerimizi yok etmesi çılgınlığının toplumda tepki görmemesinin şaşkınlığı içerisindeyim,Surprise
omzum çıktığında şaştım kaldım,Surprise
"""YGS"" sonucunu öğrenmem beni şok etti.",Surprise
unutulduğu zannettiğim doğum günü arkadaşlarımın kutlamasına çok şaşırmıştım.,Surprise
arkadaşlarımın erken geldiğini görünce çok şaşırdım.,Surprise
İstanbul'da olan kızımın habersiz gelmesi ve sürpriz yapması,Surprise
başkasından bir şey duyduğumda şaşırırım,Surprise
yanlış olduğunu bildiği halde yinede aynı işi yapmaya devam edenlere şaşırıyorum.,Surprise
büyük ikramiye bana çıksaydı küçük dilimi yutardım.,Surprise
yaz günü dolu yağdığında hayretler içinde kalmıştım.,Surprise
oğlum aniden iş yerime gelince çok şaşırdım. Beklemiyordum.,Surprise
üniversite sınavında beklemediğim kadar düşük puan aldığımda çok şaşırmıştım,Surprise
hayvanlar aleminde hayvanların kendi yavrularını yemesini ağzım açık izliyorum.,Surprise
kızımı kapıda görünce çok şaşırdım.,Surprise
bazı insanların aslında ikiyüzlü olduğunu fark ettiğinde şaşırdım.,Surprise
"uzun zamandır görmediğim çok iyi bir arkadaşımı geçen gün ""Balıkesir'de"" görünce çok şaşırdım. Uzun yıllar yurt dışındaydı.",Surprise
oğlumun kurduğu anlamlı ve duygusal cümlelerine şaşırıyorum.,Surprise
yıllar sonra lise arkadaşımın arayıp ziyaretime gelmesi,Surprise
"Türkiye'nin ""eurovision"" da ilk defa birinci olmasında şaşırmıştım.",Surprise
babam ben istemeden arabayı vermesi,Surprise
en tembel arkadaşımın benden yüksek not çıkarması,Surprise
arkadaşımın erken geldiğini görünce çok şaşırdım.,Surprise
beşiktaş şampiyon olursa çok şaşırırım.,Surprise
yüksek beklediğim sınavdan düşük alınca şok oldum,Surprise
"""Volvo S60"" ı geçtiğimde çok şaşırdım",Surprise
doğum günümde arkadaşlarım sürpriz yaptığında çok şaşırdım,Surprise
arkadaşlarım doğum günü sürprizi yapınca dumur oldum,Surprise
uzakta olan arkadaşımı görünce kal gelmişti,Surprise
hocamın bize çay ısmarlaması beni şaşırtır,Surprise
arkadaşlarım doğum günü sürprizi yaptığında afallamıştım,Surprise
dolapta kullanmadığım ceketten para çıkınca ağzım açık kaldı,Surprise
beklemediğim sınav sonucu alınca kal geldi,Surprise
sınav sonuçları açıklandığında şaşırırım,Surprise
kötü geçen sınavdan yüksek alırsam ağzım açık kalır,Surprise
hiç beklemediğim çiftler birbirini bulunca şok geçiririm,Surprise
işe geldiğimde hep geç gelen arkadaşımın benden önce geldiğini görünce ağzım açık kaldı,Surprise
kaza yapmış bir aracın içinden canını zor kurtaran birisinin araçtan çıkıpta aracım mahvoldu diye üzülmesi çok ilgincime gitmişti,Surprise
düşük beklediğim sınav sonucumun yüksek geldiğini öğrendiğimde şaşa kalmıştım.,Surprise
cumhurbaşkanının seçimleri açık ara farkla kazanmasına şaştım kaldım,Surprise
sınavdan beklemediğim bir puan alırsam şaşırırım,Surprise
birinin insanın gözünün içine baka baka yalan söylemesi beni çok şaşırtır,Surprise
uzun süreden beri görmediğim arkadaşımı gördüğümde kendisini bana tanıttılar. Yüzünü çok zor hatırladım ve buna çok şaşırdım,Surprise
arkadaşım turnuvada gol atsaydı şaşırırdım,Surprise
arkadaşımla kavga etikten sonra gelmesi için yalvardığım halde gelmeyeceğim deyip on dakika sonra karşımda belirdiğinde çok şaşırmıştım,Surprise
dünyanın tersine dönmesi,Surprise
hoşlandığım çocuğun gay olduğunu öğrenince şok olmuştum,Surprise
hoşlandığım çocuk tweetimi favlayınca çok şaşırmıştım,Surprise
gol atmayı beceremeyen forvetimizin gol atması,Surprise
yıllardır görmediğim arkadaşımla karşılaşınca çok şaşırmıştım,Surprise
beklenmedik olaylar,Surprise
matematik dersinden beş alabilirsem hayretler içinde kalırım.,Surprise
matematik dersinden tam not alırsam cidden şaşarım,Surprise
bahar şenliğinde altıncı sınıf öğretmenimi görünce çok şaşırdım.,Surprise
elim çorbaya dalınca çok tiksinirim.,Surprise
kendime özgü olduğunu sandığım bazı şeylerin meğer herkesin yaptığını öğrendiğimde çok şaşırmıştım,Surprise
izlediğim bir filmin sonu beni çok şaşırtmıştı,Surprise
sınavdan beklentinin dışında bir not aldığımda çok şaşırdım,Surprise
"""Beşiktaş"" sene sonunda şampiyonluğu göğüslerse şaşa kalırım",Surprise
on gün devamsızlıkla sınıfta kaldığımda çok şaşırmıştım.,Surprise
Herhangi bir yere gittiğimde akrabalarımdan birini görünce çok şaşırdım,Surprise
İstanbul'da olan arkadaşımı Balıkesir' de görünce çok şaşırdım,Surprise
Hoşlandığım çocuğa açıldığımda kendime çok şaşırdım,Surprise
Düşük not beklediğim bir sınavdan yüksek not alınca çok şaşırdım.,Surprise
Üniversite de okuyan ağabeyim geldiği zaman şaşırıyorum,Surprise
Emrah' ın (yeğenimin) güldüğünü ilk gördüğümde çok mutlu oldum.,Surprise
Sürpriz doğum günü pastamı görünce şok oldum.,Surprise
yemek kartımda kroket yazıp kabak dolması çıkması beni şaşırtır,Surprise
eve geldiğimde babamın bilgisayar başında olduğunu görmek hiç alışmadığım bir durum,Surprise
yıllardır görmediğim arkadaşım aniden karşıma çıkınca şaştım kaldım,Surprise
abimi evde görünce şaşırdım,Surprise
düşük beklediğim sınavdan yüksek almak şaşırtır beni elbette,Surprise
şaşılacak olaylar yaşamadım hiç,Surprise
iyi geçen sınavların kötü geldiğinde şaşar kalırım.,Surprise
sürpriz partiler,Surprise
matematik dersinden yüz tam not alsam çok şaşırırım galiba,Surprise
babam benimle ilgilendiği zamanlarda şaşkınlığımı anlatamam,Surprise
yüksek almayı beklemediğim sınavdan beklediğimin çok daha fazlasını alınca ağzım açık kaldı,Surprise
geçen sene doğum günümde dostumun yaptığı sürprize çok şaşırdım,Surprise
babam başka şehirde yaşarken birden onu görünce çok şaşırmıştım. Bize sürpriz yapmış.,Surprise
kaybolan eşyamı bulunca çok şaşırdım,Surprise
matematik dersinden yüz alırsam şaşırır kalırım,Surprise
yüksek beklediğim sınavdan düşük gelmesi,Surprise
beklentimin dışında gerçekleşen bir durumda şaşırırım.,Surprise
matematik sınavından yüksek bir not aldığımı duyunca çok şaşırdım.,Surprise
en yakın arkadaşımın bana ihanetini öğrenince çok şaşırmıştım.,Surprise
babamın eve yeni bir dizüstü bilgisayarla gelmesi hepimizi şaşırttı,Surprise
beşiktaş şampiyon olursa,Surprise
uzun zamandır görmediğim arkadaşım karşımda belirince şaştım kaldım,Surprise
bir keresinde annem tatlı yapmıştı. Aynı gün içinde peder de cips aldı.,Surprise
eve gittiğimde salonda yeni bir televizyon vardı.,Surprise
Galatasaray'ın şampiyon olmasına çok şaşırdım.,Surprise
"""Harry poter'i"" beğenmeyen insanlara şaşırıyorum.",Surprise
kaybederken bir anda kazandığımda çok şaşırıyorum.,Surprise
Araba ile ilk defa kaza yaptığımda inanamadım.,Surprise
Tahmin edemediğim kişilerin söylediği sözleri ve davranışları görünce çok şaşırmıştım.,Surprise
Geçen sene ablam habersiz geldiğinde çok şaşırmıştım.,Surprise
insanların hayatta yapmam dediği davranışları yaptığını görünce şaşırırım.,Surprise
Güvendiğim insanların aldatması ve ayrılınca ilk günden kız bulmasına ve hiçbir şey olmamış gibi suçu bana atmasına çok şaşırdım,Surprise
sınavda yüksek not beklerken çok düşük bir not aldım,Surprise
hiç ummadığım çiftler rekor kırınca şaşırıyorum.,Surprise
"İnsanları şaşırtmayı ,onlara sürpriz yapmayı severim. bende bana sürpriz doğum günü partisi yapılsa çok heyecanlanırım.",Surprise
sınavdan beklediğim not gelmeyince çok şaşırdım.,Surprise
"kardeşim dediğim çok değer verdiğim insan, beni bir çırpıda silince çok şaşırdım.",Surprise
arkadaşımın doğum gününü kutlayacağımızı zannederken arkadaşlarım bana sürpriz yapmış,Surprise
İstanbullu bir arkadaşım beni ziyarete gelince çok şaşırdım.,Surprise
zor bir sınavı kazandığımda çok şaşırdım,Surprise
arkadaşıma yardım etmeye çalışırken yanlış anlaşıldığım zaman şaşırıyorum.,Surprise
Biyoloji dersinde iğrenç bir sunum hazırlamışken başkalarının uğraşıp güzel sunumlar hazırlamasına şaşırıyorum.,Surprise
10 beklediğim Fizik sınavından 90 almak beni hayrete düşürdü.,Surprise
fizik öğretmeni telefon numarasını verince çok şaşırdım.,Surprise
Arkadaşım diye bildiğim kişilerin haberim olmadan yaptıklarını öğrenince çok şaşırdım.,Surprise
Çok yakınımdaki insanlardan beklenmedik hareketler gördüğümde çok şaşırırım.,Surprise
İngilizceden 70 alınca çok şaşırdım.,Surprise
Beklenmedik bir olay karşısında şaşırırım.,Surprise
Çok düşük bir sonuç beklediğim sınavımdan 70 aldığımı öğrenince çok şaşırdım.,Surprise
Benim için hazırlanan sürpriz bir doğum günü partisine gidince çok şaşırdım.,Surprise
Arkadaşım Bandırma'dan haber vermeden gelince çok şaşırdım.,Surprise
İsmail Kartal'ın Fener teknik direktörlüğüne  getirildiğini duyunca çok şaşırdım.,Surprise
Çok alakasız iki kişi arkadaş çıkmasına  çok şaşırmıştım.,Surprise
Muhammed Reis'in Balıkesir'den ayrılmasına hem şaşırdım hem üzüldüm.,Surprise
en çok seçim sonuçlarına şaşırıyorum ülkemde,Surprise
Flash geçmişe dönünce şaşırmıştım.,Surprise
"""Balıkesirspor 'un"" büyük takımları yendiği halde küçük takımlara yenilmesi.",Surprise
Almancadan 52 alınca hayretler içinde kaldım.,Surprise
Akıllı kişilerin yaptığı saçmalıklara şaşırıyorum.,Surprise
Aziz Yıldırım'ın hapisten çıkmasına şaşırdım.,Surprise
Felipe Melo'dan tiksiniyorum.,Surprise
Böyle bir sınıfa gelmem beni şaşırtıyor.,Surprise
iki insanın birbirlerine yakışmamalarına rağmen sevgili olduklarını görünce şaşırırım,Surprise
İnsanların hak etmediği sonuçları almasına hayretle bakıyorum.,Surprise
Sınav sonucumu görünce şok oldum.,Surprise
yüzsüz insanların arkamızdan konuştuktan sonra yanımızda rahat davranmalarına şaşırırım,Surprise
Kardeşimin ders çalıştığını görünce şaşırdım.,Surprise
Üçüncü sınıftan beri görmediğim yakın arkadaşımla lisede aynı sınıfta olduğumu duyunca çok şaşırdım.,Surprise
Sınavım çok kötü geçtikten sonra sınıfta birinci olduğumu öğrenince şok olmuştum.,Surprise
küçükken oturma odasında uyuyup uyandığımda kendimi odamda bulmak,Surprise
kardeşim sınavdan yüksek not alınca şok oldum,Surprise
Uzun zamandır görmediğim ablamı kapıda görünce çok şaşırdım.,Surprise
hocam derste boş bırakınca şaşırırım,Surprise
Beklemediğim kişilerden beklemediğim hareketler görmem beni oldukça şaşırtır.,Surprise
hiç konuşmadığım birisinden mesaj almak,Surprise
aylardır uğraştıkları projeyi başardıklarını görünce dilim tutuldu,Surprise
tuttuğum takım rakibini yenince dilimi ısırmıştım,Surprise
50 almayı beklediğim sınavdan yüksek alınca ağzım açık kalmıştı,Surprise
haberlerde geleceğin teknolojisi ile ilgili bir şey gördüğümde çok şaşırmıştım,Surprise
ailem eve çıkmama izin verirse ağzım açık kalır,Surprise
Aniden karşıma birisi çıkınca afallarım.,Surprise
Trabzonspor'un Sivasspor ile berabere kalması şaşırtıcıydı.,Surprise
sınavdan yüksek alınca çok şaşırdım.,Surprise
En hızlı balığın yelken balığı olduğunu öğrendiğimde şaşırdım.,Surprise
Çeyrek finalde elenince çok şaşırdım.,Surprise
Sınavımın beklediğimden sıkıntılı geçmesi.,Surprise
